b,a,r,",",b,e,e,r,",",p,r,i,c,e
Stillwater Artisanal Ales,Organic India Pale Ale,6.44
Stillwater Artisanal Ales,5 |000 Year Ale,5.25
Stillwater Artisanal Ales,Rat City IPA,7.2
Stillwater Artisanal Ales,Rat City IPA,7.88
Stillwater Artisanal Ales,Salmon Bay E.S.B.,5.33
Stillwater Artisanal Ales,Organic Amber Ale,8.85
Stillwater Artisanal Ales,Atlas Amber Ale,6.84
Stillwater Artisanal Ales,Icebreaker Barley Wine,8.56
Stillwater Artisanal Ales,Lava Rock Porter,7.71
Stillwater Artisanal Ales,Barley Wine Ale,8.67
Finch's Beer Company,IPA,7.6
Finch's Beer Company,Saison,4.62
Finch's Beer Company,Terminator Stout,7.96
Finch's Beer Company,Pale Ale,5.64
Finch's Beer Company,Doppel Bock,5.13
Finch's Beer Company,Porter,7.37
Finch's Beer Company,Dutch Girl Lager,6.33
Finch's Beer Company,Spitfire Best Bitter,9.3
Finch's Beer Company,Homeport Blonde,4.61
Finch's Beer Company,Hart Espresso Stout,8.54
South Austin Brewery,Trumpeter,5.07
South Austin Brewery,Dry Hopped IPA,7.16
South Austin Brewery,Redhook Long Hammer IPA,4.82
South Austin Brewery,Dutch Girl Lager,7.15
South Austin Brewery,Redhook Long Hammer IPA,7.49
South Austin Brewery,Yellowjacket Pale Ale,6.61
South Austin Brewery,ESB,8.79
South Austin Brewery,Thornton Creel Ale,4.73
South Austin Brewery,Snow Melt Nitrogen Pale,5.32
South Austin Brewery,Red Card Lager,5.73
Bauhaus Brew Labs,Oak Stout,8.43
Bauhaus Brew Labs,Extra Special Bitter,7.81
Bauhaus Brew Labs,Danger Ale,5.42
Bauhaus Brew Labs,Tacoma Brew,4.89
Bauhaus Brew Labs,Hoptoberfest,6.84
Bauhaus Brew Labs,Warminster Special Bitter,7.92
Bauhaus Brew Labs,Red Card Lager,7.81
Bauhaus Brew Labs,Detonator Doppelbock,7.74
Bauhaus Brew Labs,Moss Bay Extra,7.39
Bauhaus Brew Labs,Fauntleroy Stout,9.07
Ozark Beer Company,IPA,8.1
Ozark Beer Company,Vashon Old Stock Ale,7.86
Ozark Beer Company,Organic India Pale Ale,5.91
Ozark Beer Company,Golden,5.4
Ozark Beer Company,Coal Creek Porter,5.09
Ozark Beer Company,Highwater Porter,9.29
Ozark Beer Company,Sun Fest,7.66
Ozark Beer Company,Skagit Brown Ale,8.77
Ozark Beer Company,Organic India Pale Ale,5.77
Ozark Beer Company,Perseus Porter,9.26
Mountain Town Brewing Company ,Elysian Fields Pale Ale,6.73
Mountain Town Brewing Company ,Red Card Lager,6.14
Mountain Town Brewing Company ,Winterhook Robust Winter Ale 2000,8.61
Mountain Town Brewing Company ,Red Menace Big Amber,8.81
Mountain Town Brewing Company ,Avatar Jasmine IPA,6.18
Mountain Town Brewing Company ,Humbles Blond Ale,5.66
Mountain Town Brewing Company ,Flagship Red Alt Ale,7.94
Mountain Town Brewing Company ,Firehouse Red,5.92
Mountain Town Brewing Company ,Baron Schwarzbier,7.09
Mountain Town Brewing Company ,Lighthouse Ale,8.11
Otter Creek Brewing,India Pale Ale,5.21
Otter Creek Brewing,Golden,6.23
Otter Creek Brewing,Sun Fest,8.92
Otter Creek Brewing,Avatar Jasmine IPA,5.46
Otter Creek Brewing,Whoville Weizenbock,8.45
Otter Creek Brewing,Snow Melt Nitrogen Pale,5.57
Otter Creek Brewing,Porter,7.43
Otter Creek Brewing,Dutch Girl Lager,8.85
Otter Creek Brewing,Flagship Red Alt Ale,7.43
Otter Creek Brewing,IPA,8.21
The Brewer's Art,Porter,5.19
The Brewer's Art,Peacemaker Porter,5.74
The Brewer's Art,Apricot Weizen Ale,5.14
The Brewer's Art,Maibock,5.38
The Brewer's Art,Driftwood Ale,6.55
The Brewer's Art,Golden Ale,9.12
The Brewer's Art,Snow Cap,7.63
The Brewer's Art,Golden,7.68
The Brewer's Art,Lighthouse Ale,5.06
The Brewer's Art,Sun Fest,5.7
Denver Beer Company,Pale Ale,9.41
Denver Beer Company,Pyramid Thunderhead IPA,5.12
Denver Beer Company,Best Bitter,7.54
Denver Beer Company,Humbles Blond Ale,9.09
Denver Beer Company,Blacktop Porter,7.94
Denver Beer Company,Ambrosia Maibock,7.46
Denver Beer Company,Barleywine,7.95
Denver Beer Company,Homeport Blonde,7.66
Denver Beer Company,Homeport Blonde,9.06
Denver Beer Company,Rat City IPA,4.66
Ska Brewing Company,Catalina Common Lager,4.98
Ska Brewing Company,Snow Cap,9.05
Ska Brewing Company,Light,9.08
Ska Brewing Company,Snow Cap,9.17
Ska Brewing Company,Baron Helles Bock,6.64
Ska Brewing Company,Wild Salmon Pale Ale,7.81
Ska Brewing Company,Nut Brown,5.37
Ska Brewing Company,Black Hook Porter,5.53
Ska Brewing Company,Two Frog Dubbel,4.73
Ska Brewing Company,Grand Cru,9.08
Tractor Brewing Company,Deep Powder Winter Ale,5.54
Tractor Brewing Company,Spiced Ale,7.98
Tractor Brewing Company,IPA,5.93
Tractor Brewing Company,Doppel Bock,6.84
Tractor Brewing Company,Free Bike Amber,5.73
Tractor Brewing Company,Old Woody 2005,6.94
Tractor Brewing Company,Pyramid Thunderhead IPA,8.31
Tractor Brewing Company,Monkfish Tripel,5.91
Tractor Brewing Company,Barley Wine Ale,7.3
Tractor Brewing Company,Industrial IPA,5.32
Peak Organic Brewing Company,Bhagwan's Best IPA,6.0
Peak Organic Brewing Company,Amber Ale,8.42
Peak Organic Brewing Company,Frosty Frog,8.06
Peak Organic Brewing Company,Cream Stout,5.24
Peak Organic Brewing Company,Lighthouse Ale,5.85
Peak Organic Brewing Company,Traditional ESB,9.48
Peak Organic Brewing Company,Islander Pale Ale,5.23
Peak Organic Brewing Company,Bourbon Barrel Stout,8.75
Peak Organic Brewing Company,DPA,7.06
Peak Organic Brewing Company,Zephyrus Pilsner,8.36
Cape Cod Beer,Rye,5.77
Cape Cod Beer,Golden Ale,6.63
Cape Cod Beer,IPA,6.79
Cape Cod Beer,Redhook Long Hammer IPA,8.82
Cape Cod Beer,Maibock,7.21
Cape Cod Beer,Porter,7.87
Cape Cod Beer,India Pale Ale,7.13
Cape Cod Beer,Salmon Bay E.S.B.,6.14
Cape Cod Beer,Imperial Pale,7.16
Cape Cod Beer,Light,4.51
Long Trail Brewing Company,Dry Hopped IPA,7.42
Long Trail Brewing Company,Pale Ale,7.74
Long Trail Brewing Company,Brown Ale,7.56
Long Trail Brewing Company,Ambrosia Maibock,4.88
Long Trail Brewing Company,Penitentiary Porter,7.54
Long Trail Brewing Company,Faux Paddy Irish Ale,5.5
Long Trail Brewing Company,Scarlet Fire IPA,8.6
Long Trail Brewing Company,Loki,9.08
Long Trail Brewing Company,AK-47 Malt Liquor,8.88
Long Trail Brewing Company,Catalina Common Lager,9.29
Great Raft Brewing Company,Nebraska Bitter,7.85
Great Raft Brewing Company,Skagit Brown Ale,5.39
Great Raft Brewing Company,Black Mulligan Dublin Stout,7.45
Great Raft Brewing Company,E.S.B.,5.81
Great Raft Brewing Company,Terminator Stout,6.49
Great Raft Brewing Company,Elysian Fields Pale Ale,6.91
Great Raft Brewing Company,Golden Ale,9.33
Great Raft Brewing Company,Whoville Weizenbock,7.41
Great Raft Brewing Company,Amber Ale,8.46
Great Raft Brewing Company,Spring Bock,6.42
Alaskan Brewing Company,Mt. Takhoma Blonde Ale,5.96
Alaskan Brewing Company,Faux Paddy Irish Ale,5.13
Alaskan Brewing Company,Pale Ale,5.65
Alaskan Brewing Company,Wee Heavy Winter Ale,6.13
Alaskan Brewing Company,Hefe-Weizen,6.12
Alaskan Brewing Company,Winterhook Robust Winter Ale 2000,6.21
Alaskan Brewing Company,El Jefe Weizen Ale,7.25
Alaskan Brewing Company,Cyclops Barleywine,8.94
Alaskan Brewing Company,Irish Style Ale,9.37
Alaskan Brewing Company,Porter,7.43
Notch Brewing Company,Blonde Ale,6.68
Notch Brewing Company,India Pale Ale,5.34
Notch Brewing Company,Curve Ball,6.9
Notch Brewing Company,Elysian Fields Pale Ale,4.59
Notch Brewing Company,Skagit Brown Ale,5.85
Notch Brewing Company,Pyramid Apricot Weizen,4.77
Notch Brewing Company,Navidad,4.61
Notch Brewing Company,Flagship Red Alt Ale,9.2
Notch Brewing Company,Luna Weizen,6.13
Notch Brewing Company,Humbles Blond Ale,6.16
The Alchemist,WinterFish Ale,8.02
The Alchemist,Yellowjacket Pale Ale,8.09
The Alchemist,Farm Frog,8.48
The Alchemist,Whoville Weizenbock,8.43
The Alchemist,Salmon Bay E.S.B.,8.03
The Alchemist,The Immortal IPA,5.89
The Alchemist,Snow Cap,7.47
The Alchemist,Monkfish Tripel,7.68
The Alchemist,N.W. Pale Ale,5.19
The Alchemist,Firkin IPA,4.66
Three Notch'd Brewing Company,Penitentiary Porter,5.81
Three Notch'd Brewing Company,Baron Helles Bock,5.43
Three Notch'd Brewing Company,Maibock,8.08
Three Notch'd Brewing Company,Snow Melt Nitrogen Pale,7.24
Three Notch'd Brewing Company,Best Bitter,5.51
Three Notch'd Brewing Company,Redhook Long Hammer IPA,8.7
Three Notch'd Brewing Company,Hefe-Weizen,5.18
Three Notch'd Brewing Company,Porter,5.88
Three Notch'd Brewing Company,LaConner Pilsener,9.08
Three Notch'd Brewing Company,Golden,8.29
Portside Brewery,Catalina Common Lager,5.8
Portside Brewery,Detonator Doppelbock,7.48
Portside Brewery,Blind Pig Dunkelweizen,6.95
Portside Brewery,Belgian White,4.54
Portside Brewery,Puget Porter,8.03
Portside Brewery,Scotch brand Ale,7.78
Portside Brewery,Rye,8.79
Portside Brewery,Whoville Weizenbock,4.56
Portside Brewery,Amber Weizen,6.64
Portside Brewery,AK-47 Malt Liquor,8.29
Otter Creek Brewing,Leviathan 2004,6.62
Otter Creek Brewing,Two Frog Dubbel,8.36
Otter Creek Brewing,LaConner Pilsener,9.28
Otter Creek Brewing,Nut Brown,5.78
Otter Creek Brewing,I.M. Pale,5.22
Otter Creek Brewing,Krystal Weizen,9.08
Otter Creek Brewing,Poseidon Imperial Stout,7.3
Otter Creek Brewing,Pyramid Apricot Weizen,5.11
Otter Creek Brewing,India Pale Ale,6.75
Otter Creek Brewing,Farm Frog,8.02
Montauk Brewing Company,Winterhook Robust Winter Ale 2000,6.71
Montauk Brewing Company,Whoville Weizenbock,6.8
Montauk Brewing Company,Loki,8.37
Montauk Brewing Company,5 |000 Year Ale,6.24
Montauk Brewing Company,Trombipulator,9.2
Montauk Brewing Company,Gale Force IPA,5.63
Montauk Brewing Company,Whistling Pig Hefeweizen,5.58
Montauk Brewing Company,Frosty Frog,5.15
Montauk Brewing Company,Vashon Old Stock Ale,7.41
Montauk Brewing Company,Elysian Fields Pale Ale,4.81
Indeed Brewing Company,Islander Pale Ale,7.83
Indeed Brewing Company,Dutch Girl Lager,7.21
Indeed Brewing Company,Saison,4.66
Indeed Brewing Company,India Pale Ale,8.38
Indeed Brewing Company,Scotch brand Ale,8.42
Indeed Brewing Company,LaConner Pilsener,9.04
Indeed Brewing Company,SunRye,4.64
Indeed Brewing Company,Faux Paddy Irish Ale,9.47
Indeed Brewing Company,Rat City IPA,7.98
Indeed Brewing Company,Hefeweizen,7.85
Berkshire Brewing Company,Lava Rock Porter,6.13
Berkshire Brewing Company,Lava Rock Porter,5.2
Berkshire Brewing Company,LaConner Pilsener,6.45
Berkshire Brewing Company,Cream Stout,4.96
Berkshire Brewing Company,Hoptoberfest,7.27
Berkshire Brewing Company,Wild Salmon Pale Ale,7.82
Berkshire Brewing Company,Belgian White,6.67
Berkshire Brewing Company,Porter,7.37
Berkshire Brewing Company,Imperial I.P.A.,6.13
Berkshire Brewing Company,Ambrosia Maibock,4.93
Foolproof Brewing Company,Warminster Special Bitter,7.63
Foolproof Brewing Company,Farm Frog,8.64
Foolproof Brewing Company,Skagit Brown Ale,7.03
Foolproof Brewing Company,India Pale Ale,4.66
Foolproof Brewing Company,Cream Stout,7.43
Foolproof Brewing Company,Detonator Doppelbock,8.12
Foolproof Brewing Company,Skibbereen Stout,7.42
Foolproof Brewing Company,Sequoia Red,5.24
Foolproof Brewing Company,Black Mulligan Dublin Stout,8.22
Foolproof Brewing Company,India Pale Ale,7.31
Headlands Brewing Company,Skibbereen Stout,8.3
Headlands Brewing Company,Nut Brown,7.85
Headlands Brewing Company,Frosty Frog,6.12
Headlands Brewing Company,Puget Porter,7.79
Headlands Brewing Company,Del Rio Lager,4.62
Headlands Brewing Company,10 Squared (10Â²),9.11
Headlands Brewing Company,Penitentiary Porter,5.63
Headlands Brewing Company,Silk Lady,4.52
Headlands Brewing Company,Free Bike Amber,8.62
Headlands Brewing Company,Grand Cru,7.72
Bolero Snort Brewery,Detonator Doppelbock,7.08
Bolero Snort Brewery,Free Bike Amber,5.77
Bolero Snort Brewery,Oatmeal Stout,5.54
Bolero Snort Brewery,Sequoia Red,7.69
Bolero Snort Brewery,Puget Porter,8.14
Bolero Snort Brewery,India Pale Ale,9.22
Bolero Snort Brewery,Organic India Pale Ale,7.38
Bolero Snort Brewery,Pilsner,5.92
Bolero Snort Brewery,Spitfire Best Bitter,9.39
Bolero Snort Brewery,Pyramid Broken Rake,7.03
Thunderhead Brewing Company,Red Card Lager,4.7
Thunderhead Brewing Company,Terminator Stout,6.85
Thunderhead Brewing Company,Trombipulator,9.42
Thunderhead Brewing Company,Oktoberfest,7.06
Thunderhead Brewing Company,Porter,7.33
Thunderhead Brewing Company,Weissbier,8.51
Thunderhead Brewing Company,IPA,4.57
Thunderhead Brewing Company,Fauntleroy Stout,8.13
Thunderhead Brewing Company,Two Frog Dubbel,9.03
Thunderhead Brewing Company,Farm Frog,7.11
Defiance Brewing Company,Atlas Amber Ale,5.56
Defiance Brewing Company,Thornton Creel Ale,6.16
Defiance Brewing Company,Yo Ho Ho Christmas Ale 2001,8.6
Defiance Brewing Company,5 |000 Year Ale,4.71
Defiance Brewing Company,Organic Amber Ale,6.56
Defiance Brewing Company,BiFrÃ¶st Winter Ale,5.36
Defiance Brewing Company,Blind Pig Dunkelweizen,7.16
Defiance Brewing Company,Brown Ale,5.05
Defiance Brewing Company,Penitentiary Porter,5.55
Defiance Brewing Company,Old Seattle Lager,4.72
Milwaukee Brewing Company,Nut Brown,8.49
Milwaukee Brewing Company,Jolly Roger,6.96
Milwaukee Brewing Company,Amber Weizen,8.25
Milwaukee Brewing Company,No Doubt Stout,6.22
Milwaukee Brewing Company,Barleywine,8.77
Milwaukee Brewing Company,Dutch Girl Lager,8.15
Milwaukee Brewing Company,Oak Stout,8.95
Milwaukee Brewing Company,Brown's Point ESB,5.45
Milwaukee Brewing Company,Elysian Fields Pale Ale,5.6
Milwaukee Brewing Company,BiFrÃ¶st Winter Ale,9.01
Catawba Island Brewing,Del Rio Lager,7.72
Catawba Island Brewing,Weisse,8.38
Catawba Island Brewing,Bock,6.33
Catawba Island Brewing,Porter,5.64
Catawba Island Brewing,IPA,5.2
Catawba Island Brewing,Red Menace Big Amber,5.78
Catawba Island Brewing,Humbles Blond Ale,6.88
Catawba Island Brewing,Wheat Hook,7.04
Catawba Island Brewing,Driftwood Ale,5.18
Catawba Island Brewing,India Pale Ale,4.56
Back Forty Beer Company,Yo Ho Ho Christmas Ale 2001,6.08
Back Forty Beer Company,Pale Ale,5.34
Back Forty Beer Company,Oktoberfest,9.07
Back Forty Beer Company,Danger Ale,8.66
Back Forty Beer Company,Atlas Amber Ale,6.49
Back Forty Beer Company,Alki Ale,8.09
Back Forty Beer Company,Curve Ball,6.78
Back Forty Beer Company,AK-47 Malt Liquor,9.01
Back Forty Beer Company,Catalina Common Lager,8.33
Back Forty Beer Company,Blacktop Porter,6.96
Four Corners Brewing Company,Golden,5.26
Four Corners Brewing Company,Double Black Stout,5.43
Four Corners Brewing Company,Troll Porter,5.25
Four Corners Brewing Company,Nebraska Bitter,9.2
Four Corners Brewing Company,Imperial Stout,6.43
Four Corners Brewing Company,Three Threads Porter,5.66
Four Corners Brewing Company,Best Bitter,5.0
Four Corners Brewing Company,Whoville Weizenbock,6.9
Four Corners Brewing Company,BÃªte Blanche,8.55
Four Corners Brewing Company,Hefeweizen,6.34
Saint Archer Brewery,Snow Cap,6.32
Saint Archer Brewery,Lava Rock Porter,7.42
Saint Archer Brewery,Tilted Kilt Ale,8.69
Saint Archer Brewery,Wild Banshee Barleywine,6.77
Saint Archer Brewery,Spiced Ale,8.75
Saint Archer Brewery,Lava Rock Porter,6.91
Saint Archer Brewery,Maibock,6.27
Saint Archer Brewery,Atlas Amber Ale,6.12
Saint Archer Brewery,The Wise ESB,4.94
Saint Archer Brewery,Pyramid Broken Rake,4.76
Rogue Ales,Golden Ale,7.28
Rogue Ales,Rye,8.7
Rogue Ales,10 Squared (10Â²),7.31
Rogue Ales,Skagit Brown Ale,7.76
Rogue Ales,Pale Ale,6.03
Rogue Ales,Fauntleroy Stout,6.45
Rogue Ales,Admiral ESB,9.28
Rogue Ales,Del Rio Lager,8.59
Rogue Ales,Barley Wine Ale,8.85
Rogue Ales,Roza Reserve,6.45
Hale's Ales,Extra Special Bitter,8.95
Hale's Ales,Amber Ale,7.58
Hale's Ales,Weissbier,7.56
Hale's Ales,Wee Heavy Winter Ale,6.54
Hale's Ales,Oktoberfest,8.01
Hale's Ales,Whoville Weizenbock,7.31
Hale's Ales,Point Defiance IPA,6.01
Hale's Ales,First Flight Amber Ale,9.27
Hale's Ales,Prime Time Pale Ale,6.84
Hale's Ales,Irish Style Ale,7.38
Tommyknocker Brewery,Golden,7.21
Tommyknocker Brewery,Pyramid Apricot Weizen,6.55
Tommyknocker Brewery,Yellowjacket Pale Ale,8.54
Tommyknocker Brewery,Kirkland Ale,9.21
Tommyknocker Brewery,Red Menace Big Amber,9.16
Tommyknocker Brewery,Tilted Kilt Ale,5.26
Tommyknocker Brewery,No Doubt Stout,4.96
Tommyknocker Brewery,Brown Ale,8.96
Tommyknocker Brewery,Winterhook Robust Winter Ale 1993,8.36
Tommyknocker Brewery,Doppel Bock,7.09
Baxter Brewing Company,Barnstormer Brown Ale,6.72
Baxter Brewing Company,Loki,7.11
Baxter Brewing Company,Avatar Jasmine IPA,6.01
Baxter Brewing Company,Old Woody 2005,6.51
Baxter Brewing Company,AK-47 Malt Liquor,5.79
Baxter Brewing Company,Possession Porter,6.31
Baxter Brewing Company,Doppel Bock,8.16
Baxter Brewing Company,Nut Brown Ale,7.62
Baxter Brewing Company,Ambrosia Maibock,7.33
Baxter Brewing Company,LaConner Pilsener,5.09
Northampton Brewery,El Jefe Weizen Ale,5.82
Northampton Brewery,BiFrÃ¶st Winter Ale,9.03
Northampton Brewery,Apricot Weizen Ale,6.41
Northampton Brewery,Imperial I.P.A.,8.41
Northampton Brewery,Pseudo Lambic Framboise,7.26
Northampton Brewery,Slam Dunkelweizen,4.69
Northampton Brewery,Porter,8.38
Northampton Brewery,Spring Bock,9.36
Northampton Brewery,Perseus Porter,8.02
Northampton Brewery,Weisse,5.56
Black Shirt Brewing Company,Golden,7.9
Black Shirt Brewing Company,Rye,5.59
Black Shirt Brewing Company,Best Bitter,8.05
Black Shirt Brewing Company,Perseus Porter,9.05
Black Shirt Brewing Company,Tacoma Brew,7.98
Black Shirt Brewing Company,Castaway Barley Wine Winter Ale,7.58
Black Shirt Brewing Company,IPA,8.22
Black Shirt Brewing Company,Faux Paddy Irish Ale,6.8
Black Shirt Brewing Company,10 Squared (10Â²),5.8
Black Shirt Brewing Company,Imperial Stout,9.0
Wachusett Brewing Company,BiFrÃ¶st Winter Ale,6.55
Wachusett Brewing Company,Black Mulligan Dublin Stout,9.25
Wachusett Brewing Company,Heat Seeker Hefe,6.35
Wachusett Brewing Company,Irish Stout,8.22
Wachusett Brewing Company,Puget Brown Porter,7.87
Wachusett Brewing Company,Blacktop Porter,5.54
Wachusett Brewing Company,Vashon Old Stock Ale,8.54
Wachusett Brewing Company,Two Frog Dubbel,8.98
Wachusett Brewing Company,Hefeweizen,7.69
Wachusett Brewing Company,Riot Ale,7.05
Widmer Brothers Brewing Company,Double Diamond Winter,8.59
Widmer Brothers Brewing Company,Industrial IPA,5.2
Widmer Brothers Brewing Company,WinterFish Ale,5.11
Widmer Brothers Brewing Company,Point Defiance IPA,6.19
Widmer Brothers Brewing Company,Blonde Ale,8.17
Widmer Brothers Brewing Company,Maibock,8.13
Widmer Brothers Brewing Company,Alembic Pale,4.93
Widmer Brothers Brewing Company,Old Seattle Lager,8.01
Widmer Brothers Brewing Company,Foster Child Australian Lager,8.0
Widmer Brothers Brewing Company,Thornton Creel Ale,7.78
Hop Farm Brewing Company,Amber Ale,5.79
Hop Farm Brewing Company,Organic Amber Ale,7.26
Hop Farm Brewing Company,Rat City IPA,7.08
Hop Farm Brewing Company,Old Woody 2005,5.6
Hop Farm Brewing Company,Pyramid Hefe Weizen,9.02
Hop Farm Brewing Company,Nut Brown,7.6
Hop Farm Brewing Company,Hefeweizen,7.44
Hop Farm Brewing Company,Yo Ho Ho Christmas Ale 2001,5.67
Hop Farm Brewing Company,AK-47 Malt Liquor,7.43
Hop Farm Brewing Company,Alembic Pale,5.39
Liquid Hero Brewery,Wheat Hook,5.68
Liquid Hero Brewery,Loki,5.03
Liquid Hero Brewery,Saison,8.04
Liquid Hero Brewery,Pale Ale,8.66
Liquid Hero Brewery,E.S.B.,7.86
Liquid Hero Brewery,Spiced Ale,7.65
Liquid Hero Brewery,Winterhook Robust Winter Ale 1993,6.35
Liquid Hero Brewery,Steamer Glide Stout,6.26
Liquid Hero Brewery,BÃªte Blanche,5.42
Liquid Hero Brewery,Monkfish Tripel,4.85
Matt Brewing Company,Kirkland Ale,9.29
Matt Brewing Company,Irish Stout,7.14
Matt Brewing Company,Traditional ESB,4.87
Matt Brewing Company,Zephyrus Pilsner,5.71
Matt Brewing Company,Hefe Weizen,4.57
Matt Brewing Company,I.M. Pale,7.87
Matt Brewing Company,Hammerhead Ale,6.59
Matt Brewing Company,Alki Ale,7.89
Matt Brewing Company,Maibock,5.81
Matt Brewing Company,Firehouse Red,4.9
Boston Beer Company,Navidad,8.24
Boston Beer Company,Terminator Stout,5.92
Boston Beer Company,Curve Ball,8.16
Boston Beer Company,Hefeweizen,7.82
Boston Beer Company,Whistling Pig Hefeweizen,7.49
Boston Beer Company,India Pale Ale,6.07
Boston Beer Company,Puget Brown Porter,7.66
Boston Beer Company,Barnstormer Brown Ale,5.63
Boston Beer Company,India Pale Ale,6.6
Boston Beer Company,Firkin IPA,7.49
Old Forge Brewing Company,Admiral ESB,7.61
Old Forge Brewing Company,AK-47 Malt Liquor,4.55
Old Forge Brewing Company,Skibbereen Stout,7.24
Old Forge Brewing Company,India Pale Ale,8.87
Old Forge Brewing Company,Islander Pale Ale,7.66
Old Forge Brewing Company,Flagship Red Alt Ale,6.58
Old Forge Brewing Company,Tacoma Brew,6.71
Old Forge Brewing Company,Trombipulator,4.8
Old Forge Brewing Company,Blonde Ale,9.19
Old Forge Brewing Company,Wild Salmon Pale Ale,6.6
Utah Brewers Cooperative,Hammerhead Ale,8.29
Utah Brewers Cooperative,Wheat Beer,7.34
Utah Brewers Cooperative,Pyramid Amber Weizen,6.34
Utah Brewers Cooperative,Loki,9.28
Utah Brewers Cooperative,Vashon Old Stock Ale,7.36
Utah Brewers Cooperative,Industrial IPA,5.92
Utah Brewers Cooperative,Drawbridge Blonde,8.32
Utah Brewers Cooperative,Possession Porter,5.0
Utah Brewers Cooperative,Hart Espresso Stout,8.09
Utah Brewers Cooperative,Blonde Ale,8.81
Magic Hat Brewing Company,Faux Paddy Irish Ale,8.2
Magic Hat Brewing Company,Pyramid Apricot Weizen,6.02
Magic Hat Brewing Company,Light,7.87
Magic Hat Brewing Company,Snow Cap,9.04
Magic Hat Brewing Company,Kilt Lifter Scotch Ale,7.39
Magic Hat Brewing Company,Nebraska Bitter,7.27
Magic Hat Brewing Company,Scotch brand Ale,5.23
Magic Hat Brewing Company,Peacemaker Porter,4.84
Magic Hat Brewing Company,Afterburner IPA,5.21
Magic Hat Brewing Company,Three Threads Porter,8.88
Blue Hills Brewery,Rye,7.12
Blue Hills Brewery,Thornton Creel Ale,9.14
Blue Hills Brewery,Sun Fest,8.97
Blue Hills Brewery,Free Bike Amber,9.16
Blue Hills Brewery,Whistling Pig Hefeweizen,9.02
Blue Hills Brewery,Tilted Kilt Ale,4.78
Blue Hills Brewery,Slam Dunkelweizen,7.11
Blue Hills Brewery,Auld Acquaintance Spiced Ale,5.51
Blue Hills Brewery,Curve Ball,8.27
Blue Hills Brewery,Atlas Amber Ale,9.37
Night Shift Brewing,Perseus Porter,7.89
Night Shift Brewing,Del Rio Lager,7.92
Night Shift Brewing,Cream Stout,9.03
Night Shift Brewing,Hart Espresso Stout,5.49
Night Shift Brewing,Thornton Creel Ale,5.24
Night Shift Brewing,No Doubt Stout,6.08
Night Shift Brewing,Monkfish Tripel,5.8
Night Shift Brewing,Wheat Beer,7.22
Night Shift Brewing,Nut Brown,9.29
Night Shift Brewing,Pyramid Amber Weizen,4.58
Beach Brewing Company,Pale Ale,7.91
Beach Brewing Company,Sun Fest,7.01
Beach Brewing Company,Winterhook Robust Winter Ale 2000,7.08
Beach Brewing Company,Detonator Doppelbock,7.3
Beach Brewing Company,Navidad,7.07
Beach Brewing Company,Salmon Bay E.S.B.,9.0
Beach Brewing Company,Baron Pilsner,7.89
Beach Brewing Company,Organic India Pale Ale,6.29
Beach Brewing Company,Blacktop Porter,5.38
Beach Brewing Company,Pyramid Hefe Weizen,6.2
Payette Brewing Company,Free Bike Amber,7.36
Payette Brewing Company,Prime Time Pale Ale,7.2
Payette Brewing Company,Weissbier,7.04
Payette Brewing Company,Extra Special Bitter,8.13
Payette Brewing Company,Catalina Common Lager,8.64
Payette Brewing Company,Point Defiance IPA,9.21
Payette Brewing Company,India Pale Ale,6.16
Payette Brewing Company,Flagship Red Alt Ale,8.13
Payette Brewing Company,Penitentiary Porter,7.84
Payette Brewing Company,Old Rip Oatmeal Stout,4.55
Brew Bus Brewing,India Pale Ale,9.09
Brew Bus Brewing,Hammerhead Ale,9.39
Brew Bus Brewing,Silk Lady,8.44
Brew Bus Brewing,Sequoia Red,6.73
Brew Bus Brewing,Scotch brand Ale,8.26
Brew Bus Brewing,Scotch brand Ale,7.22
Brew Bus Brewing,Doppel Bock,6.72
Brew Bus Brewing,Cream Stout,5.23
Brew Bus Brewing,Snow Melt Nitrogen Pale,8.62
Brew Bus Brewing,Thornton Creel Ale,7.01
Sockeye Brewing Company,Del Rio Lager,7.85
Sockeye Brewing Company,Homeport Blonde,4.75
Sockeye Brewing Company,Puget Brown Porter,6.27
Sockeye Brewing Company,Warminster Special Bitter,8.03
Sockeye Brewing Company,ESB,5.25
Sockeye Brewing Company,Oktoberfest,7.38
Sockeye Brewing Company,Hefeweizen,9.39
Sockeye Brewing Company,Wild Banshee Barleywine,8.66
Sockeye Brewing Company,Redhook Long Hammer IPA,6.44
Sockeye Brewing Company,Baron Schwarzbier,6.75
Pine Street Brewery,Navidad,5.74
Pine Street Brewery,Pinnacle Peak Pale Ale,9.28
Pine Street Brewery,Golden,9.13
Pine Street Brewery,Puget Brown Porter,4.77
Pine Street Brewery,Humbles Blond Ale,7.06
Pine Street Brewery,Baron Pilsner,7.76
Pine Street Brewery,Lighthouse Ale,9.12
Pine Street Brewery,Wee Heavy Winter Ale,8.85
Pine Street Brewery,Deep Powder Winter Ale,8.69
Pine Street Brewery,Amber Weizen,6.67
Dirty Bucket Brewing Company,Afterburner IPA,5.45
Dirty Bucket Brewing Company,Irish Style Ale,5.87
Dirty Bucket Brewing Company,Pyramid Hefe Weizen,9.06
Dirty Bucket Brewing Company,Oak Stout,6.56
Dirty Bucket Brewing Company,Atlas Amber Ale,7.88
